nfl_week,player,team,prop,bovada_line,over_odds,implied_over_probability,under_odds,implied_under_probability,fp_projection,difference,pct_difference,direction,bet_score,bet_grade,actual_stat_line,correct
7,John Brown,BUF,Total Receptions,4,-145,0.59,110,0.48,4.5,0.5,11.11,Over,6.18,C,NULL,NULL
7,Josh Allen,BUF,Total Passing Yards,223.5,-165,0.62,125,0.44,239.9,16.4,6.84,Over,34.168,A+,202,FALSE
7,Josh Allen,BUF,Total Passing Yards,223.5,-165,0.62,125,0.44,239.9,16.4,6.84,Over,34.168,A+,202,FALSE
7,Josh Allen,BUF,Total Passing Yards,223.5,-165,0.62,125,0.44,239.9,16.4,6.84,Over,34.168,A+,202,FALSE
7,Josh Allen,BUF,Total Passing Yards,223.5,-165,0.62,125,0.44,239.9,16.4,6.84,Over,34.168,A+,202,FALSE
7,Josh Allen,BUF,Total Passing Yards,223.5,-165,0.62,125,0.44,239.9,16.4,6.84,Over,34.168,A+,202,FALSE
7,Josh Allen,BUF,Total Passing Attempts in the game,29.5,-115,0.53,-115,0.53,32.3,2.8,8.67,Over,5.4845,C,NULL,NULL
7,Ryan Fitzpatrick,MIA,Total Passing Attempts in the game,32,-105,0.51,-125,0.56,32.1,0.1,0.31,Over,0.196,F,NULL,NULL
7,Josh Allen,BUF,Total Touchdown Passes,1.5,EVEN,0.5,-130,0.57,1.5,0,0,Push,0,F,NULL,NULL
7,Ryan Fitzpatrick,MIA,Total Touchdown Passes,0.5,-185,0.65,140,0.42,0.9,0.4,44.44,Over,0.4544,F,NULL,NULL
7,Josh Allen,BUF,Total Completions,19.5,-105,0.51,-125,0.56,20,0.5,2.5,Over,0.75,F,NULL,NULL
7,Ryan Fitzpatrick,MIA,Total Completions,18,-115,0.53,-115,0.53,18,0,0,Push,0,F,NULL,NULL
7,Devin Singletary,BUF,Total Rushing Yards,38.5,-180,0.64,135,0.43,44.9,6.4,14.25,Over,10.5875,B,NULL,NULL
7,Frank Gore,BUF,Total Rushing Yards,64.5,-125,0.56,-105,0.51,68,3.5,5.15,Over,6.95,C,NULL,NULL
7,Josh Allen,BUF,Total Rushing Yards,37.5,105,0.49,-135,0.57,39.1,1.6,4.09,Over,2.8315,D,NULL,NULL
7,Ryan Fitzpatrick,MIA,Total Rushing Yards,8.5,-115,0.53,-115,0.53,8.6,0.1,1.16,Over,0.282,F,NULL,NULL
7,Melvin Gordon,LAC,Total Receiving Yards,21.5,-115,0.53,-115,0.53,25.6,4.1,16.02,Over,5.254,C,-3,FALSE
7,A.J. Brown,TEN,Total Receptions,2.5,EVEN,0.5,-130,0.57,3.1,0.6,19.35,Over,10.425,B,NULL,NULL
7,Adam Humphries,TEN,Total Receptions,3.5,105,0.49,-135,0.57,4.2,0.7,16.67,Over,9.21,C+,NULL,NULL
7,Austin Ekeler,LAC,Total Receptions,4.5,-115,0.53,-115,0.53,4.2,0.3,7.14,Under,3.945,D+,NULL,NULL
7,Corey Davis,TEN,Total Receptions,3,-115,0.53,-115,0.53,3.8,0.8,21.05,Over,11.525,B,NULL,NULL
7,Delanie Walker,TEN,Total Receptions,3.5,110,0.48,-145,0.59,4.5,1,22.22,Over,12.36,B,NULL,NULL
7,Dion Lewis,TEN,Total Receptions,2.5,120,0.45,-160,0.62,2.7,0.2,7.41,Over,3.955,D+,NULL,NULL
7,Hunter Henry,LAC,Total Receptions,4,-120,0.55,-110,0.52,4.5,0.5,11.11,Over,6.18,C,NULL,NULL
7,Keenan Allen,LAC,Total Receptions,5.5,-145,0.59,110,0.48,6.4,0.9,14.06,Over,3.262,D+,NULL,NULL
7,Melvin Gordon,LAC,Total Receptions,2.5,-160,0.62,120,0.45,3.2,0.7,21.88,Over,11.815,B,NULL,NULL
7,Mike Williams,LAC,Total Receptions,4,-115,0.53,-115,0.53,3.5,0.5,14.29,Under,7.77,C+,NULL,NULL
7,Ryan Tannehill,TEN,Total Passing Yards,213.5,-105,0.51,-125,0.56,222.9,9.4,4.22,Over,19.644,B+,312,TRUE
7,Philip Rivers,LAC,Total Passing Attempts in the game,36.5,-115,0.53,-115,0.53,35.1,1.4,3.99,Under,2.6215,D,NULL,NULL
7,Ryan Tannehill,TEN,Total Passing Attempts in the game,29.5,-115,0.53,-115,0.53,30.5,1,3.28,Over,2.023,D,NULL,NULL
7,Philip Rivers,LAC,Total Touchdown Passes,1.5,-130,0.57,EVEN,0.5,1.6,0.1,6.25,Over,3.25,D+,NULL,NULL
7,Ryan Tannehill,TEN,Total Touchdown Passes,1.5,150,0.4,-200,0.67,1.3,0.2,15.38,Under,7.94,C+,NULL,NULL
7,Philip Rivers,LAC,Total Completions,24.5,-120,0.55,-110,0.52,23.8,0.7,2.94,Under,0.938,F,NULL,NULL
7,Ryan Tannehill,TEN,Total Completions,16.5,-120,0.55,-110,0.52,21.2,4.7,22.17,Over,6.784,C,NULL,NULL
7,Austin Ekeler,LAC,Total Rushing Yards,25.5,-105,0.51,-125,0.56,30.8,5.3,17.21,Over,10.661,B,NULL,NULL
7,Melvin Gordon,LAC,Total Rushing Yards,51.5,-110,0.52,-120,0.55,59.3,7.8,13.15,Over,16.325,B+,NULL,NULL
7,Austin Ekeler,LAC,Total Rushing and Receiving Yards,59.5,-115,0.53,-115,0.53,66.6,7.1,10.66,Over,14.205,B,NULL,NULL
7,Derrick Henry,TEN,Total Rushing and Receiving Yards,82.5,-110,0.52,-120,0.55,92.5,10,10.81,Over,17.905,B+,NULL,NULL
7,Melvin Gordon,LAC,Total Rushing and Receiving Yards,72.5,-115,0.53,-115,0.53,84.9,12.4,14.61,Over,22.805,A,NULL,NULL
7,Chris Carson,SEA,Total Receiving Yards,22.5,EVEN,0.5,-130,0.57,21,1.5,7.14,Under,2.178,D,9,TRUE
7,Chris Carson,SEA,Total Receptions,2.5,-110,0.52,-120,0.55,2.9,0.4,13.79,Over,7.395,C+,NULL,NULL
7,Mark Andrews,BAL,Total Receptions,4.5,-125,0.56,-105,0.51,5.1,0.6,11.76,Over,6.63,C,NULL,NULL
7,Tyler Lockett,SEA,Total Receptions,4.5,-130,0.57,EVEN,0.5,5.5,1,18.18,Over,10.34,B,NULL,NULL
7,Lamar Jackson,BAL,Total Passing Yards,228.5,-120,0.55,-110,0.52,240.9,12.4,5.15,Over,25.83,A,143,FALSE
7,Lamar Jackson,BAL,Total Passing Yards,228.5,-120,0.55,-110,0.52,240.9,12.4,5.15,Over,25.83,A,143,FALSE
7,Lamar Jackson,BAL,Total Passing Yards,228.5,-120,0.55,-110,0.52,240.9,12.4,5.15,Over,25.83,A,143,FALSE
7,Lamar Jackson,BAL,Total Passing Attempts in the game,30.5,-115,0.53,-115,0.53,32.2,1.7,5.28,Over,3.3355,D+,NULL,NULL
7,Russell Wilson,SEA,Total Passing Attempts in the game,31.5,-115,0.53,-115,0.53,31.1,0.4,1.29,Under,0.8015,F,NULL,NULL
7,Lamar Jackson,BAL,Total Touchdown Passes,1.5,145,0.41,-190,0.66,1.3,0.2,15.38,Under,7.94,C+,NULL,NULL
7,Russell Wilson,SEA,Total Touchdown Passes,1.5,-170,0.63,130,0.43,2.1,0.6,28.57,Over,15.035,B+,NULL,NULL
7,Lamar Jackson,BAL,Total Completions,19.5,-115,0.53,-115,0.53,21.3,1.8,8.45,Over,2.59,D,NULL,NULL
7,Russell Wilson,SEA,Total Completions,19.5,-115,0.53,-115,0.53,20.8,1.3,6.25,Over,1.9,D,NULL,NULL
7,Chris Carson,SEA,Total Rushing Yards,74.5,-115,0.53,-115,0.53,83.3,8.8,10.56,Over,16.28,B+,NULL,NULL
7,Lamar Jackson,BAL,Total Rushing Yards,58.5,-145,0.59,110,0.48,61.7,3.2,5.19,Over,6.595,C,NULL,NULL
7,Russell Wilson,SEA,Total Rushing Yards,23.5,-115,0.53,-115,0.53,26,2.5,9.62,Over,3.174,D+,NULL,NULL
7,Chris Carson,SEA,Total Rushing and Receiving Yards,96.5,-115,0.53,-115,0.53,104.3,7.8,7.48,Over,13.49,B,NULL,NULL
7,Gus Edwards,BAL,Total Rushing and Receiving Yards,26.5,-115,0.53,-115,0.53,36.2,9.7,26.8,Over,17.8675,B+,NULL,NULL
7,David Montgomery,CHI,Total Receiving Yards,15.5,-120,0.55,-110,0.52,16,0.5,3.12,Over,0.874,F,13,FALSE
7,David Montgomery,CHI,Total Receiving Yards,15.5,-120,0.55,-110,0.52,16,0.5,3.12,Over,0.874,F,13,FALSE
7,Allen Robinson,CHI,Total Receptions,4.5,-145,0.59,110,0.48,5.3,0.8,15.09,Over,8.545,C+,NULL,NULL
7,Michael Thomas,NO,Total Receptions,8.5,EVEN,0.5,-130,0.57,8.3,0.2,2.41,Under,0.582,F,NULL,NULL
7,Tarik Cohen,CHI,Total Receptions,3,-115,0.53,-115,0.53,3.9,0.9,23.08,Over,12.665,B,NULL,NULL
7,Trey Burton,CHI,Total Receptions,2.5,-125,0.56,-105,0.51,2.5,0,0,Push,0,F,NULL,NULL
7,Teddy Bridgewater,NO,Total Passing Yards,216.5,-110,0.52,-120,0.55,208.9,7.6,3.64,Under,15.928,B+,281,FALSE
7,Teddy Bridgewater,NO,Total Passing Yards,216.5,-110,0.52,-120,0.55,208.9,7.6,3.64,Under,15.928,B+,281,FALSE
7,Teddy Bridgewater,NO,Total Passing Yards,216.5,-110,0.52,-120,0.55,208.9,7.6,3.64,Under,15.928,B+,281,FALSE
7,Teddy Bridgewater,NO,Total Passing Yards,216.5,-110,0.52,-120,0.55,208.9,7.6,3.64,Under,15.928,B+,281,FALSE
7,Teddy Bridgewater,NO,Total Passing Yards,216.5,-110,0.52,-120,0.55,208.9,7.6,3.64,Under,15.928,B+,281,FALSE
7,Teddy Bridgewater,NO,Total Passing Attempts in the game,32.5,-125,0.56,-105,0.51,31.5,1,3.17,Under,1.9845,D,NULL,NULL
7,Teddy Bridgewater,NO,Total Touchdown Passes,1.5,165,0.38,-220,0.69,0.9,0.6,66.67,Under,34.085,A+,NULL,NULL
7,Teddy Bridgewater,NO,Total Completions,19.5,-145,0.59,110,0.48,22.7,3.2,14.1,Over,4.42,D+,NULL,NULL
7,David Montgomery,CHI,Total Rushing Yards,48.5,-120,0.55,-110,0.52,56.6,8.1,14.31,Over,12.096,B,NULL,NULL
7,Latavius Murray,NO,Total Rushing Yards,53.5,-115,0.53,-115,0.53,60.9,7.4,12.15,Over,15.325,B+,NULL,NULL
7,Tarik Cohen,CHI,Total Rushing Yards,13.5,-110,0.52,-120,0.55,16.9,3.4,20.12,Over,5.724,C,NULL,NULL
7,Teddy Bridgewater,NO,Total Rushing Yards,7.5,-115,0.53,-115,0.53,7.9,0.4,5.06,Over,1.212,D,NULL,NULL
7,David Montgomery,CHI,Total Rushing and Receiving Yards,63.5,-120,0.55,-110,0.52,72.6,9.1,12.53,Over,17.64,B+,NULL,NULL
7,Latavius Murray,NO,Total Rushing and Receiving Yards,68.5,-115,0.53,-115,0.53,77.5,9,11.61,Over,17.055,B+,NULL,NULL
7,Tarik Cohen,CHI,Total Rushing and Receiving Yards,40.5,-115,0.53,-115,0.53,48.5,8,16.49,Over,12.7715,B,NULL,NULL
7,Ezekiel Elliott,DAL,Total Receiving Yards,27.5,-115,0.53,-115,0.53,27.7,0.2,0.72,Over,0.427,F,36,TRUE
7,Miles Sanders,PHI,Total Receptions,2.5,-150,0.6,115,0.47,3.1,0.6,19.35,Over,10.425,B,NULL,NULL
7,Alshon Jeffery,PHI,Total Receptions,4.5,-160,0.62,120,0.45,5.6,1.1,19.64,Over,11.195,B,NULL,NULL
7,Amari Cooper,DAL,Total Receptions,4.5,-145,0.59,110,0.48,5,0.5,10,Over,5.625,C,NULL,NULL
7,Dallas Goedert,PHI,Total Receptions,2.5,120,0.45,-160,0.62,2.8,0.3,10.71,Over,5.73,C,NULL,NULL
7,Ezekiel Elliott,DAL,Total Receptions,3.5,115,0.47,-150,0.6,3.3,0.2,6.06,Under,3.28,D+,NULL,NULL
7,Jason Witten,DAL,Total Receptions,3.5,-105,0.51,-125,0.56,3.7,0.2,5.41,Over,2.955,D,NULL,NULL
7,Michael Gallup,DAL,Total Receptions,5,-115,0.53,-115,0.53,4.8,0.2,4.17,Under,0.934,F,NULL,NULL
7,Nelson Agholor,PHI,Total Receptions,2.5,-160,0.62,120,0.45,3.9,1.4,35.9,Over,19.7,B+,NULL,NULL
7,Randall Cobb,DAL,Total Receptions,3,-105,0.51,-125,0.56,3,0,0,Push,0,F,NULL,NULL
7,Zach Ertz,PHI,Total Receptions,5.5,-130,0.57,EVEN,0.5,6.3,0.8,12.7,Over,2.94,D,NULL,NULL
7,Carson Wentz,PHI,Total Passing Yards,269.5,-120,0.55,-110,0.52,271.6,2.1,0.77,Over,4.354,D+,191,FALSE
7,Carson Wentz,PHI,Total Passing Attempts in the game,37.5,-110,0.52,-120,0.55,37.7,0.2,0.53,Over,0.3605,F,NULL,NULL
7,Dak Prescott,DAL,Total Passing Attempts in the game,36.5,-115,0.53,-115,0.53,33.2,3.3,9.94,Under,6.3665,C,NULL,NULL
7,Carson Wentz,PHI,Total Touchdown Passes,1.5,-130,0.57,EVEN,0.5,1.8,0.3,16.67,Over,8.71,C+,NULL,NULL
7,Dak Prescott,DAL,Total Touchdown Passes,1.5,-145,0.59,110,0.48,1.7,0.2,11.76,Over,6.13,C,NULL,NULL
7,Carson Wentz,PHI,Total Completions,22.5,-115,0.53,-115,0.53,24.2,1.7,7.02,Over,2.254,D,NULL,NULL
7,Dak Prescott,DAL,Total Completions,23.5,-115,0.53,-115,0.53,22.5,1,4.44,Under,1.388,D,NULL,NULL
7,Miles Sanders,PHI,Total Rushing Yards,29.5,-105,0.51,-125,0.56,38.2,8.7,22.77,Over,15.582,B+,NULL,NULL
7,Carson Wentz,PHI,Total Rushing Yards,12.5,-105,0.51,-125,0.56,12.3,0.2,1.63,Under,0.426,F,NULL,NULL
7,Dak Prescott,DAL,Total Rushing Yards,16.5,-115,0.53,-115,0.53,18,1.5,8.33,Over,2.416,D,NULL,NULL
7,Ezekiel Elliott,DAL,Total Rushing Yards,81.5,-115,0.53,-115,0.53,88,6.5,7.39,Over,11.82,B,NULL,NULL
7,Ezekiel Elliott,DAL,Total Rushing and Receiving Yards,109.5,-115,0.53,-115,0.53,115.7,6.2,5.36,Over,13.559,B,NULL,NULL
7,Jordan Howard,PHI,Total Rushing and Receiving Yards,58.5,-115,0.53,-115,0.53,64.1,5.6,8.74,Over,11.37,B,NULL,NULL
